memberID,Date,itemName,quantity,price
4671,01-08-2015,rolls/buns,7,2415
3647,03-03-2015,specialty chocolate,1,3441
1275,17-02-2015,mustard,8,3346
3306,28-09-2015,frozen vegetables,14,6997
1087,19-03-2015,chocolate,6,6109
3210,23-12-2015,whole milk,18,9073
1136,03-01-2015,brown bread,6,9596
3050,21-06-2015,pickled vegetables,29,6962
4406,01-02-2015,artif. sweetener,3,6495
4277,09-08-2015,soda,10,9179
2500,06-12-2015,pickled vegetables,14,6861
4704,19-08-2015,whole milk,20,9819
4470,23-12-2015,red/blush wine,1,6459
4747,24-08-2015,shopping bags,9,9493
2550,20-04-2015,butter,18,9902
4783,10-10-2015,kitchen towels,2,8048
2117,07-11-2015,salt,12,9696
4510,03-09-2015,shopping bags,6,7486
4258,11-12-2015,candy,14,4396
3535,18-01-2015,specialty chocolate,22,1611
3095,16-08-2015,curd,26,9722
4625,07-04-2015,bottled water,16,4379
2014,23-06-2015,oil,14,8688
1677,09-12-2015,prosecco,8,2871
4743,04-07-2015,chocolate marshmallow,12,9190
4212,31-03-2015,soft cheese,8,5426
1087,14-08-2015,cake bar,8,4123
3682,12-10-2015,waffles,27,7630
2406,10-03-2015,pastry,17,4684
3915,21-01-2015,bottled beer,24,2827
1901,04-05-2015,chocolate,13,3256
4992,23-05-2015,specialty bar,6,3888
4308,07-04-2015,shopping bags,9,6793
1566,05-06-2015,shopping bags,5,3338
2839,31-10-2015,candy,22,5951
4666,19-10-2015,shopping bags,9,6371
2325,16-04-2015,jam,6,5767
4238,08-03-2015,hygiene articles,14,6437
1983,20-05-2015,processed cheese,15,8350
4798,21-11-2015,yogurt,4,5631
3703,16-06-2015,white bread,11,2578
1456,19-07-2015,domestic eggs,2,2750
3309,02-09-2015,frozen dessert,3,6342
1983,09-08-2015,ice cream,20,5122
2676,07-04-2015,white wine,14,4620
1017,30-09-2015,shopping bags,26,2425
3793,07-08-2015,newspapers,8,8492
1609,03-05-2015,white wine,7,2074
3459,23-01-2015,whole milk,7,8177
1192,09-01-2015,fruit/vegetable juice,3,6111
3044,05-01-2015,brown bread,13,9985
3661,27-11-2015,shopping bags,28,4231
1188,09-01-2015,soda,6,5662
1865,02-08-2015,white bread,11,3349
1692,28-06-2015,other vegetables,19,1864
3577,12-05-2015,whipped/sour cream,16,4099
4951,13-03-2015,seasonal products,15,6894
1714,02-08-2015,soda,22,5831
1610,26-05-2015,oil,26,7838
4652,08-04-2015,pot plants,2,3261
4020,11-04-2015,napkins,23,9957
2633,27-11-2015,waffles,29,8747
4305,24-07-2015,newspapers,3,7060
2416,15-02-2015,bags,20,3033
3124,09-04-2015,rolls/buns,30,2376
1422,31-05-2015,rolls/buns,26,4773
2101,07-01-2015,chocolate,7,2202
2876,30-10-2015,fruit/vegetable juice,17,8815
2684,11-01-2015,salt,30,9518
2377,16-04-2015,mustard,1,4171
2394,17-02-2015,meat spreads,25,8169
4320,13-01-2015,butter,25,6867
1009,05-10-2015,newspapers,11,2211
1460,13-01-2015,napkins,21,1957
1821,20-04-2015,misc. beverages,19,8598
3182,15-10-2015,pastry,13,5957
1526,26-11-2015,yogurt,14,5192
2070,16-07-2015,soda,12,4662
2534,18-05-2015,soda,5,2789
3794,28-04-2015,soda,27,5888
1405,28-02-2015,artif. sweetener,13,5935
4544,07-01-2015,ketchup,2,6859
2494,10-06-2015,yogurt,19,8838
3322,02-02-2015,specialty bar,5,1763
3655,16-02-2015,brown bread,30,3957
2918,08-04-2015,napkins,4,7364
2584,31-03-2015,shopping bags,11,5179
2212,16-04-2015,salt,28,7069
3176,01-08-2015,margarine,12,9586
4564,13-06-2015,white bread,11,3302
4556,17-08-2015,long life bakery product,7,1830
4573,10-10-2015,margarine,15,5173
2781,10-04-2015,chocolate,21,4537
3316,03-01-2015,abrasive cleaner,6,9123
1827,02-05-2015,cat food,21,3373
4889,03-02-2015,bottled water,4,6699
3548,01-06-2015,instant coffee,29,7034
2736,17-07-2015,curd,24,7112
4927,19-10-2015,whole milk,12,3269
3214,22-12-2015,frozen meals,2,4925
3275,18-06-2015,sugar,27,7915
2909,08-05-2015,female sanitary products,1,8985
4226,06-12-2015,frozen meals,23,7250
1622,11-03-2015,soda,6,2359
1395,12-10-2015,newspapers,5,4469
2938,06-06-2015,whipped/sour cream,24,6742
3674,13-08-2015,bottled water,26,8961
2063,08-11-2015,sugar,22,9505
4214,07-10-2015,rolls/buns,1,6412
3042,16-01-2015,curd cheese,30,2694
3877,17-09-2015,detergent,16,3611
2168,25-11-2015,waffles,9,2973
1503,12-05-2015,dishes,2,7027
2769,23-04-2015,root vegetables,25,3305
4933,27-02-2015,domestic eggs,21,6718
3082,22-05-2015,bottled water,16,2633
1422,01-01-2015,salty snack,30,9150
3139,26-02-2015,abrasive cleaner,2,3874
2200,08-03-2015,sugar,13,2013
4670,31-08-2015,newspapers,17,6278
2053,21-09-2015,rolls/buns,16,6678
4847,03-02-2015,margarine,25,2990
1185,24-08-2015,chocolate,23,4830
4656,25-12-2015,newspapers,12,9972
2741,11-09-2015,canned vegetables,16,2306
2654,17-08-2015,coffee,26,9712
2010,19-12-2015,waffles,11,8664
1500,26-09-2014,pasta,18,8706
3855,15-07-2014,specialty bar,26,2638
2037,05-05-2014,napkins,7,3999
4907,01-02-2014,bottled beer,4,4757
2055,14-12-2014,newspapers,15,7323
1133,21-03-2014,shopping bags,8,8255
3099,16-12-2014,cream cheese,16,9597
4261,13-06-2014,rolls/buns,7,5861
2276,25-07-2014,fruit/vegetable juice,10,4270
2584,02-04-2014,bottled beer,6,2641
1544,01-05-2014,shopping bags,30,5289
4416,03-09-2014,butter,22,9340
3727,02-05-2014,beverages,4,6264
1059,14-06-2014,cling film/bags,18,1735
1999,30-04-2014,cream cheese,21,9800
2584,19-06-2014,flower (seeds),18,8065
3528,07-09-2014,salty snack,13,7690
3782,25-04-2014,rolls/buns,10,6591
4453,20-03-2014,napkins,12,6972
1881,15-02-2014,frozen dessert,8,6901
4122,20-10-2014,bottled water,26,9228
4874,21-02-2014,bottled water,30,4387
1410,07-02-2014,soups,11,6858
3357,19-05-2014,hygiene articles,29,4301
1554,27-10-2014,brown bread,26,3105
1652,05-05-2014,semi-finished bread,10,1702
4251,01-07-2014,rolls/buns,7,8403
4316,03-05-2014,soda,27,9793
1491,04-08-2014,pickled vegetables,28,4214
1522,11-10-2014,napkins,20,9560
1927,20-06-2014,flour,27,6020
3668,24-10-2014,rolls/buns,22,6748
4385,05-08-2014,abrasive cleaner,15,2359
3005,26-11-2014,margarine,27,8881
2132,24-01-2014,chocolate,27,3589
2484,16-07-2014,waffles,11,7011
2264,22-07-2014,dish cleaner,26,9926
3045,16-08-2014,chewing gum,29,3472
4297,30-05-2014,brown bread,6,4679
1050,30-05-2014,cat food,26,2460
3718,07-07-2014,hygiene articles,19,7952
1423,13-10-2014,syrup,20,9700
1071,26-09-2014,fruit/vegetable juice,12,9669
1399,05-04-2014,softener,10,7180
2892,19-08-2014,coffee,1,5722
2396,19-08-2014,margarine,24,2392
3663,02-01-2014,roll products,17,7377
4139,25-03-2014,bottled water,16,6826
4044,08-07-2014,semi-finished bread,4,9399
3639,20-01-2014,hygiene articles,18,1981
1753,03-10-2014,sliced cheese,10,4856
1835,08-07-2014,rice,10,1779
1783,14-02-2014,misc. beverages,26,7966
3863,01-09-2014,shopping bags,5,2144
1229,03-09-2014,frozen potato products,10,5064
2470,01-05-2014,red/blush wine,19,2962
1828,06-01-2014,rolls/buns,14,7841
3360,12-04-2014,candles,12,9097
4690,06-03-2014,sliced cheese,9,2857
4814,08-01-2014,hygiene articles,22,3667
3099,10-02-2014,frozen dessert,30,3895
3961,23-06-2014,bottled water,1,1878
1948,02-11-2014,pastry,22,6454
4414,15-10-2014,bottled water,29,3888
2906,13-11-2014,bottled beer,16,6387
2017,07-10-2014,seasonal products,13,6214
2086,18-06-2014,detergent,7,8395
3082,10-11-2014,pickled vegetables,3,3529
4574,01-05-2014,bottled water,10,8837
3696,05-04-2014,frozen vegetables,7,2661
1653,23-04-2014,flour,29,7405
2930,03-04-2014,coffee,26,8947
3602,07-10-2014,margarine,15,7795
1103,28-07-2014,tea,20,9400
3223,06-08-2014,liquor,23,8589
4788,09-09-2014,shopping bags,7,3532
3358,22-10-2014,chocolate,15,4657
4133,02-02-2014,soda,18,2562
4160,10-07-2014,dish cleaner,9,7410
2080,23-07-2014,long life bakery product,10,2048
1877,22-06-2014,waffles,21,3712
2243,01-10-2014,candles,18,6023
2738,16-01-2014,sugar,24,4107
3869,12-08-2014,chocolate,30,9095
2924,26-05-2014,shopping bags,10,4015
4613,04-10-2014,newspapers,7,3548
3421,18-10-2014,organic products,14,5887
4764,28-08-2014,whipped/sour cream,27,5467
4800,27-10-2014,cat food,14,9845
1288,20-08-2014,napkins,1,2117
2194,06-06-2014,soda,5,9553
2072,12-08-2014,yogurt,3,6286
2950,03-02-2014,long life bakery product,20,2558
1681,06-07-2014,bottled water,28,5117
3957,20-07-2014,bottled water,4,6598
1004,13-10-2014,rolls/buns,20,9511
4048,12-04-2014,rolls/buns,24,8010
2309,17-04-2014,newspapers,21,5428
3238,06-02-2014,newspapers,24,5770
3613,20-10-2014,flour,23,5512
1716,11-08-2014,bottled water,3,8367
3669,25-06-2014,shopping bags,15,4222
4806,13-09-2014,domestic eggs,23,9636
1434,13-11-2014,candles,27,8533
3977,01-02-2014,frozen meals,8,6702
4086,14-01-2014,napkins,8,3010
3357,22-06-2014,mustard,24,7288
2159,08-10-2014,sugar,11,4759
2984,25-09-2014,fruit/vegetable juice,29,8562
1351,15-01-2014,coffee,18,6178
1359,29-05-2014,newspapers,19,6556
3636,10-08-2014,sliced cheese,6,1888
3783,11-04-2014,ready soups,17,8879
2807,02-06-2014,rolls/buns,27,2889
3960,15-02-2014,rolls/buns,13,2311
4233,23-06-2014,whole milk,13,8298
3683,05-10-2014,hard cheese,29,7117
4838,07-09-2014,yogurt,8,2342
2779,21-01-2014,abrasive cleaner,29,4856
4297,02-03-2014,shopping bags,20,7522
1258,09-08-2014,whipped/sour cream,6,9334
2755,25-11-2014,chocolate,6,7382
2340,17-01-2014,red/blush wine,2,9267
1690,09-05-2014,curd cheese,24,9374
2592,08-09-2014,shopping bags,15,6532
2952,12-01-2014,newspapers,27,8522
3246,25-12-2014,pastry,17,8111
1900,15-03-2014,long life bakery product,24,2041
3414,22-05-2014,napkins,2,1625
1153,10-08-2014,ready soups,1,8837
1751,04-09-2014,oil,29,3016
2499,01-11-2014,shopping bags,25,9034
2355,19-02-2014,pot plants,23,3675
3660,21-09-2014,yogurt,25,5138
2760,20-06-2014,pot plants,23,7724
1028,24-04-2014,bottled water,10,9243
4657,03-04-2014,soda,10,2180
1569,09-03-2014,fruit/vegetable juice,29,7160
3737,06-07-2014,brown bread,12,1537
3462,01-10-2014,bottled beer,16,9363
2921,18-11-2014,cream cheese,6,4192
1111,03-03-2014,UHT-milk,17,4857
1261,06-10-2014,flower (seeds),11,1859
1572,31-03-2014,white bread,29,8662
1811,02-06-2014,pastry,9,7778
3287,12-11-2014,cleaner,20,8116
1020,19-07-2014,yogurt,23,2414
2374,16-09-2014,artif. sweetener,1,6534
2252,10-03-2014,seasonal products,6,2538
3289,21-03-2014,fruit/vegetable juice,13,7969
1312,12-11-2014,soft cheese,13,8259
1045,12-01-2014,yogurt,3,9375
1275,18-01-2014,butter milk,21,8786
4241,02-10-2014,pot plants,10,6023
1116,22-06-2014,soda,20,4676
1356,17-08-2014,shopping bags,2,2692
2354,06-01-2014,white bread,5,4292
4045,30-07-2014,whipped/sour cream,29,7466
3189,16-04-2014,dental care,21,5757
3515,31-05-2014,canned beer,18,7381
1169,25-01-2014,white bread,14,4127
2299,04-08-2014,yogurt,6,7600
3539,07-11-2014,pastry,25,5105
2389,06-06-2014,UHT-milk,14,6833
1487,02-11-2014,fruit/vegetable juice,25,8037
4698,20-01-2014,white bread,12,3863
3335,05-09-2014,long life bakery product,15,4951
1065,14-01-2014,rum,22,6038
4763,27-02-2014,pickled vegetables,16,8565
2879,27-06-2014,artif. sweetener,9,2810
1451,28-08-2014,processed cheese,21,4785
1947,07-01-2014,white bread,26,5430
4364,13-04-2014,coffee,25,2240
4477,14-10-2014,dessert,12,8950
1150,06-09-2014,bottled water,16,8589
2873,23-05-2014,newspapers,1,9126
3040,11-10-2014,white bread,23,2549
4862,08-06-2014,Instant food products,21,3222
2795,27-06-2014,fruit/vegetable juice,23,4256
2254,30-01-2014,napkins,25,4743
2066,29-12-2014,pastry,7,9162
3180,09-11-2014,margarine,9,2779
1205,12-08-2014,curd,24,6882
4040,14-11-2014,chocolate,24,8760
4760,16-10-2014,bottled water,1,6479
2357,05-06-2014,whipped/sour cream,25,6983
1507,24-05-2014,fruit/vegetable juice,6,1809
1870,10-06-2014,rolls/buns,13,2303
3900,05-08-2014,pudding powder,17,5949
3627,06-07-2014,brandy,1,5824
2098,02-08-2014,canned beer,8,2051
2242,27-04-2014,liquor (appetizer),7,9493
3444,07-01-2014,rice,7,4343
2437,24-06-2014,fruit/vegetable juice,30,6667
2267,10-06-2014,hygiene articles,11,3038
3930,31-05-2014,pastry,21,2238
1964,18-03-2014,hard cheese,12,5738
4362,14-01-2014,fruit/vegetable juice,6,5354
2339,20-05-2014,baking powder,18,7580
1663,24-02-2014,rolls/buns,12,4563
2384,14-01-2014,tropical fruit,25,4862
3013,19-04-2014,pastry,26,5361
3765,01-04-2014,bottled beer,23,9407
1446,07-05-2014,curd,30,4216
2135,15-02-2014,salty snack,24,5639
4872,01-06-2014,soda,29,4223
4817,14-05-2014,salty snack,21,3704
2571,07-07-2014,yogurt,5,9379
4338,07-07-2014,frozen dessert,21,3349
2760,01-04-2014,long life bakery product,15,8479
4564,11-10-2014,yogurt,15,6741
1862,21-05-2014,cookware,4,8403
4155,10-09-2014,Instant food products,17,3681
2965,04-01-2014,cat food,3,3369
4854,12-01-2014,sugar,19,2884
3349,18-01-2014,other vegetables,30,4451
3416,05-04-2014,canned vegetables,12,9145
1466,23-08-2014,bottled water,14,3422
1032,23-09-2014,shopping bags,8,2117
4489,24-05-2014,white bread,17,4455
3862,14-03-2014,dental care,25,8361
1181,13-07-2014,dishes,20,3454
4772,08-06-2014,whipped/sour cream,27,7043
3612,31-05-2014,flour,9,7620
3266,07-10-2014,salty snack,29,8099
4969,07-01-2014,baking powder,2,9345
1035,15-08-2014,salt,25,6821
2917,22-04-2014,hygiene articles,22,8212
2861,25-10-2014,domestic eggs,7,9093
3247,09-08-2014,rolls/buns,3,2709
3913,06-05-2014,shopping bags,18,6039
3877,20-06-2014,frozen dessert,20,4520
1129,14-11-2014,brown bread,8,3725
2605,02-06-2014,white bread,11,9371
2308,10-09-2014,bottled beer,4,9601
1412,20-06-2014,domestic eggs,20,7844
3743,06-01-2014,domestic eggs,4,5479
2937,06-10-2014,white bread,22,4159
1932,06-07-2014,oil,21,7441
3857,03-04-2014,butter,2,3894
3810,21-07-2014,soft cheese,9,2224
1241,14-08-2014,long life bakery product,26,4780
1607,12-10-2014,rolls/buns,13,3630
3854,26-06-2014,soda,20,6376
4509,30-07-2014,shopping bags,15,8441
2654,08-08-2014,sweet spreads,10,5036
2511,04-10-2014,bottled water,13,4792
4337,27-04-2014,specialty bar,5,1955
2993,08-07-2014,specialty chocolate,20,4254
3138,28-12-2014,napkins,9,7762
3518,08-02-2014,domestic eggs,16,5170
1057,06-01-2014,soda,17,9599
2125,02-04-2014,oil,29,4867
4137,23-07-2014,frozen vegetables,29,2820
4761,24-11-2014,baking powder,16,6208
1162,28-03-2014,fruit/vegetable juice,24,7631
1761,26-02-2014,newspapers,24,8912
3507,20-07-2014,margarine,3,3992
3104,06-02-2014,rolls/buns,17,4073
2070,27-04-2014,napkins,14,6017
4266,19-02-2014,coffee,27,7085
4187,04-05-2014,snack products,2,3448
3297,29-05-2014,cat food,29,9230
2618,05-01-2014,bottled water,23,2168
3895,02-06-2014,margarine,4,3548
4657,21-09-2014,flour,4,3408
2042,17-04-2014,pasta,1,9390
1342,03-04-2014,soda,23,4627
2784,26-05-2014,house keeping products,3,4564
4110,25-01-2014,brown bread,30,2385
2908,27-04-2014,rolls/buns,14,5523
3489,26-08-2014,coffee,18,6177
1335,03-01-2014,oil,9,8615
2718,07-02-2014,soups,21,2154
1153,28-03-2014,dish cleaner,13,6956
4165,03-04-2014,roll products,15,2902
3769,31-01-2014,white bread,3,2883
1733,27-02-2014,newspapers,24,4866
2290,23-12-2014,fruit/vegetable juice,14,7614
2669,24-03-2014,pastry,1,4315
1852,04-03-2014,Instant food products,9,2427
4515,06-03-2014,white bread,18,3838
4875,15-04-2014,salt,1,4978
3437,31-10-2014,bottled beer,15,6026
1494,16-05-2014,yogurt,11,5651
4505,30-12-2014,chocolate,24,9228
2440,10-11-2014,pastry,27,6980
2603,28-06-2014,shopping bags,9,6982
4629,23-11-2014,yogurt,3,3302
3382,01-04-2014,pastry,2,3841
4509,06-06-2014,fruit/vegetable juice,24,5752
1510,13-10-2014,whole milk,10,8018
2470,12-12-2014,bottled water,13,9640
4487,08-04-2014,cat food,21,6900
4574,22-11-2014,specialty fat,16,4455
4005,13-05-2014,vinegar,16,3447
1379,11-06-2014,female sanitary products,8,2184
3830,12-10-2014,pastry,22,4030
4812,09-06-2014,candy,7,7262
3956,01-01-2014,chocolate,9,9028
4234,01-10-2014,napkins,14,9081
3180,30-07-2014,sugar,30,3727
3300,31-07-2014,cat food,7,9507
4287,20-07-2014,canned vegetables,24,5035
1628,10-02-2014,softener,5,1980
2033,05-04-2014,pot plants,23,8394
2517,17-04-2014,cream cheese,19,4563
2430,28-01-2014,pastry,20,9201
3108,25-03-2014,bottled beer,8,7137
4574,18-04-2014,instant coffee,20,9941
2851,05-05-2014,salad dressing,22,9089
4719,12-02-2014,fruit/vegetable juice,14,5052
1128,27-03-2014,frozen vegetables,7,5466
1571,17-11-2014,onions,6,3201
1810,30-04-2014,curd,11,5445
3062,09-07-2014,bottled water,7,6638
4681,13-01-2014,bottled water,24,9230
4671,13-08-2014,canned fish,7,7692
4533,13-04-2014,cereals,8,2400
2579,12-12-2014,yogurt,7,7314
3493,09-02-2014,canned beer,9,8236
1450,04-02-2014,cling film/bags,29,3936
1961,06-04-2014,other vegetables,26,9007
4302,07-10-2014,chocolate,9,3599
3950,22-01-2014,white bread,1,9013
2718,09-02-2014,white bread,2,9233
1870,01-02-2014,napkins,29,4483
3855,07-05-2014,vinegar,1,5223
4107,03-06-2014,soda,24,4298
3476,05-07-2014,fruit/vegetable juice,28,6878
4721,01-05-2014,semi-finished bread,3,8427
3208,20-09-2014,fruit/vegetable juice,24,1729
4349,11-08-2014,pickled vegetables,5,5403
1378,10-12-2014,soft cheese,27,6389
4929,27-06-2014,frozen vegetables,25,8738
3186,24-04-2014,long life bakery product,23,7994
1482,24-09-2014,shopping bags,18,5557
1145,13-09-2014,soda,4,8314
2777,14-09-2014,soda,29,4780
1232,08-08-2014,canned beer,21,3205
2825,21-04-2014,curd cheese,5,6216
3785,13-02-2014,cream cheese,25,5173
3000,22-08-2014,cat food,3,2556
1980,17-07-2014,chocolate marshmallow,27,8723
2154,24-09-2014,chocolate,10,2013
1242,16-12-2014,chocolate,1,1515
1824,28-11-2014,soda,12,3935
2774,28-06-2014,domestic eggs,5,2826
2366,11-10-2014,dish cleaner,22,1562
1987,26-12-2014,long life bakery product,10,9930
2306,07-05-2014,fruit/vegetable juice,16,4894
4979,28-02-2014,newspapers,23,3666
4543,29-06-2014,long life bakery product,30,4184
4021,23-04-2014,napkins,17,8205
4623,19-11-2014,shopping bags,18,4663
4547,07-09-2014,newspapers,8,9208
2729,22-08-2014,cleaner,28,2809
4471,13-04-2014,mustard,15,2095
1625,24-12-2014,jam,19,3223
2787,30-09-2014,sugar,14,4167
4541,06-07-2014,cream cheese,3,5331
3529,26-02-2014,bottled water,25,7902
2984,22-04-2014,pastry,23,5206
1685,18-10-2014,waffles,30,7839
4520,23-03-2014,bottled water,28,7011
2355,15-01-2014,yogurt,2,3253
3883,05-03-2014,sweet spreads,14,9444
4922,12-07-2014,whole milk,30,1819
3423,16-07-2014,chocolate,5,9229
1129,21-12-2014,specialty chocolate,18,4631
4018,21-02-2014,newspapers,11,6702
3189,01-07-2014,fruit/vegetable juice,21,1920
1235,01-11-2014,soda,25,3853
2262,06-10-2014,newspapers,16,8270
4100,23-04-2014,dental care,22,5949
1553,05-09-2014,domestic eggs,29,2608
3628,01-08-2014,female sanitary products,21,7835
2280,11-12-2014,soda,30,5106
4236,13-05-2014,skin care,3,2476
1358,15-12-2014,newspapers,22,5495
4638,11-10-2014,photo/film,17,8290
1343,27-11-2014,white bread,26,9971
3612,16-02-2014,seasonal products,13,5670
4596,19-02-2014,white wine,11,9824
2399,26-03-2014,bottled water,9,7822
3300,10-07-2014,domestic eggs,15,7653
3502,14-02-2014,soda,4,3821
1127,06-02-2014,roll products,18,1528
1296,19-05-2014,flower (seeds),27,2131
3739,12-01-2014,salty snack,6,7395
4661,15-02-2014,soda,24,1536
3287,23-04-2014,pastry,17,7747
4746,02-01-2014,newspapers,26,3101
4282,20-06-2014,hair spray,9,9717
3757,07-04-2014,mayonnaise,16,2036
3279,09-10-2014,shopping bags,19,7215
3387,22-09-2014,fruit/vegetable juice,17,1543
2553,26-12-2014,rolls/buns,19,2309
3697,11-02-2014,dessert,16,7947
1819,22-12-2014,fruit/vegetable juice,29,8679
2607,25-01-2014,misc. beverages,11,5037
2615,29-05-2014,rolls/buns,10,9969
1196,15-08-2014,newspapers,1,6616
2926,16-06-2014,specialty bar,14,8408
2294,08-01-2014,bottled beer,30,1958
4967,22-04-2014,coffee,10,7809
1284,01-09-2014,soups,28,7915
2089,03-05-2014,margarine,9,7024
1284,26-06-2014,rolls/buns,21,6230
1246,03-03-2014,yogurt,26,8620
3038,18-04-2014,baking powder,19,4078
2910,28-03-2014,canned fish,25,3193
3957,01-09-2014,newspapers,14,4592
4493,16-03-2014,canned beer,26,9906
1972,02-05-2014,whipped/sour cream,2,4245
2492,10-03-2014,candles,10,9277
2943,11-09-2014,canned beer,11,2336
2686,20-12-2014,pastry,23,3183
3968,05-11-2014,frozen vegetables,20,7086
1955,03-06-2014,napkins,26,5774
2665,11-10-2014,specialty chocolate,17,7838
3850,27-03-2014,coffee,12,3686
2973,31-10-2014,sliced cheese,23,9668
3264,27-06-2014,spread cheese,26,4858
1591,15-01-2014,bottled beer,16,3023
1747,07-09-2014,rolls/buns,17,4571
1255,26-09-2014,red/blush wine,23,8612
4683,17-09-2014,specialty chocolate,18,8417
1102,13-04-2014,white wine,4,1971
4618,18-11-2014,pickled vegetables,13,6710
2508,28-05-2014,dessert,23,8501
4165,03-04-2014,newspapers,23,8413
2168,06-10-2014,butter,25,7800
2929,22-10-2014,pastry,29,6994
1316,17-01-2014,whipped/sour cream,29,6536
3991,03-07-2014,margarine,28,3390
2142,27-08-2014,Instant food products,12,7694
4671,22-10-2014,domestic eggs,6,5455
1051,26-12-2014,shopping bags,30,9558
1410,24-06-2014,shopping bags,16,8755
3752,25-11-2014,shopping bags,24,9566
1054,16-01-2014,fruit/vegetable juice,20,8809
2591,01-09-2014,beverages,25,2681
2454,22-07-2014,yogurt,14,7386
2510,20-04-2014,frozen fruits,9,5682
1946,29-04-2014,shopping bags,22,5243
4069,04-08-2014,brown bread,19,6102
2778,09-05-2014,bottled beer,27,1818
1175,20-09-2014,oil,13,5867
4292,19-01-2014,pot plants,6,5039
3776,16-03-2014,chewing gum,20,9924
2573,08-05-2014,rolls/buns,30,7610
2510,23-06-2014,long life bakery product,5,5946
1003,19-01-2014,dental care,10,7702
4699,21-07-2014,cat food,18,9299
